transaction_id,user_id,payment_method_id,rating_id,status,type,shipping_address,explored_bandit_type
737,804,4,3,purchased,post-payment,"2129 Matthew Cove Suite 322
South Joseph, IA 90266",bandit B
738,1227,1,4,purchased,pre-payment,"5997 Allen Forge
South Emilyside, MD 53514",bandit A
739,653,3,3,returned,pre-payment,"3362 Hernandez Lodge
Colleenshire, SC 42158",bandit A
740,528,4,2,purchased,post-payment,"3324 Diaz Valley
Gracebury, MT 19437",bandit B
741,94,1,5,canceled,pre-payment,"235 Heather Skyway
West Meganberg, TX 90387",bandit A
742,284,4,5,purchased,post-payment,"6678 Jennifer Valleys Suite 434
Lake Dominiqueville, WV 38861",bandit B
743,538,3,1,purchased,post-payment,"2978 Walters Loaf
Michaelshire, UT 82369",bandit B
744,1340,2,3,purchased,post-payment,"576 Mathew Square Apt. 668
East Heatherfort, AK 40580",bandit B
745,261,4,5,purchased,pre-payment,"1957 Carmen Extensions Apt. 623
Port Juliebury, MN 96479",bandit B
746,1805,1,1,purchased,pre-payment,"821 William Mountain Suite 732
Lake Shannon, NE 76669",bandit A
747,913,4,2,returned,post-payment,"63757 Ramirez Way
Wendyhaven, TX 64380",bandit B
748,206,3,2,purchased,post-payment,"Unit 2921 Box 2931
DPO AA 16351",bandit B
749,1236,1,2,purchased,pre-payment,"2850 Hammond Square
Garymouth, ME 18668",bandit A
750,1005,4,2,purchased,pre-payment,"60885 Davis Harbors
East Natalieville, WY 23583",bandit A
751,1055,4,1,canceled,pre-payment,"8772 Jasmine Harbors
Lewisville, MA 76975",bandit B
752,1758,4,5,purchased,post-payment,"4640 Cook Ranch
Oscarburgh, WV 94215",bandit B
753,163,2,1,purchased,post-payment,"48593 Smith Brooks
Reeseshire, KY 55010",bandit B
754,522,3,2,purchased,post-payment,"15752 Smith Branch
Port Alexburgh, NV 33412",bandit B
755,292,3,4,purchased,pre-payment,"5240 Harrington Freeway Suite 351
New Timothyhaven, UT 62401",bandit A
756,1570,3,5,canceled,post-payment,"2342 Yates Freeway Suite 295
Garciaville, CO 89295",bandit B
757,1947,3,3,purchased,pre-payment,"5997 Mendez Spring Apt. 662
Lake Eugene, HI 50814",bandit A
758,1277,4,2,returned,pre-payment,"4177 Lisa Loaf Suite 780
Flemingborough, OH 20857",bandit B
759,654,3,4,returned,post-payment,"PSC 3626, Box 5896
APO AE 42011",bandit B
760,200,4,1,purchased,post-payment,"710 Crystal Tunnel Suite 344
New Rachel, MO 14173",bandit B
761,1712,4,1,purchased,pre-payment,"565 Martinez Estate
Jennastad, VI 79247",bandit B
762,694,3,5,returned,post-payment,"4558 Ellison Cliff
West Cassidyport, WA 03754",bandit B
763,1783,1,3,returned,post-payment,"025 Robert Summit Suite 940
Port David, OK 86017",bandit B
764,144,4,2,purchased,post-payment,"3852 Christopher Underpass
Wilsonhaven, IN 45405",bandit B
765,560,2,1,canceled,pre-payment,"65968 Clark Mountain
Michaelshire, VA 17137",bandit A
766,1482,2,3,purchased,post-payment,"572 David Extensions Suite 484
Greenberg, GA 46478",bandit B
767,218,1,5,purchased,post-payment,"701 Donaldson Groves
Morrisonchester, NM 40478",bandit B
768,1631,3,4,purchased,pre-payment,"046 Ronald Grove Suite 089
Newmanstad, OH 20243",bandit B
769,1355,3,1,purchased,post-payment,"USNS Hoffman
FPO AE 36589",bandit B
770,181,2,2,canceled,post-payment,"063 Jonathan Meadow Apt. 110
Matthewmouth, AL 33025",bandit B
771,731,4,4,returned,post-payment,"PSC 2982, Box 0640
APO AE 01880",bandit B
772,458,1,4,canceled,pre-payment,"0235 Pacheco Fork
Port Ray, NM 23879",bandit A
773,612,3,1,purchased,post-payment,"Unit 3810 Box 4580
DPO AE 26264",bandit B
774,557,3,2,purchased,post-payment,"961 Barber Gateway Suite 166
New Matthewside, AZ 61794",bandit B
775,632,2,2,purchased,pre-payment,"71551 Rebekah Locks
Lewisville, CA 28245",bandit B
776,174,2,3,returned,post-payment,"681 Connor Motorway
West Lauren, FM 80791",bandit B
777,626,4,5,purchased,post-payment,"83290 May Trafficway Apt. 891
Stephanieborough, PW 54621",bandit B
778,979,2,4,returned,pre-payment,"1318 Daniel Pines
Stoneburgh, MH 42555",bandit A
779,1558,2,3,purchased,post-payment,"3786 Burns Ferry Suite 278
Wendyberg, OK 62704",bandit B
780,1727,1,5,purchased,pre-payment,"24888 Curry Ranch Suite 400
Lake Brandon, MI 20259",bandit A
781,1409,3,5,purchased,post-payment,"96839 Ramos Brooks Suite 957
New Patrick, PR 71327",bandit B
782,1933,3,4,canceled,pre-payment,"8275 Solomon Street Apt. 436
West Sarah, IN 19212",bandit B
783,526,4,2,returned,post-payment,"192 Salinas Trail Suite 104
South Paul, CA 97803",bandit B
784,232,1,1,purchased,pre-payment,"28662 Jenny Springs
Carneyhaven, MN 99761",bandit A
785,1078,1,2,canceled,pre-payment,"319 Carlson Estate Apt. 466
New Briannastad, MT 80183",bandit B
786,876,4,3,purchased,pre-payment,"865 Underwood Shores Apt. 662
North Brittany, TX 57084",bandit A
787,744,1,2,returned,post-payment,"00027 Kaitlyn Mission Suite 731
Jimmyview, WI 96175",bandit B
788,379,1,1,purchased,pre-payment,"0142 Savage Dale
East Michaelmouth, NC 54513",bandit A
789,311,1,3,purchased,pre-payment,"8349 Harrison Stravenue
Guerrashire, NH 75168",bandit A
790,1136,3,1,canceled,post-payment,"962 Hart Viaduct
South Samuel, CO 43552",bandit B
791,967,2,5,canceled,pre-payment,"USNV Salas
FPO AE 06577",bandit A
792,1445,3,3,purchased,post-payment,"64614 Tiffany Tunnel Apt. 249
Jonathonborough, HI 24113",bandit B
793,169,2,5,purchased,pre-payment,"USNS Warren
FPO AP 32389",bandit A
794,973,2,1,purchased,post-payment,"34239 Braun Stream
Bautistashire, SD 48823",bandit B
795,240,2,4,purchased,pre-payment,"80701 Russell Glens Apt. 460
Hayestown, MT 34924",bandit A
796,141,2,3,canceled,post-payment,"7656 William Field
Henryberg, MI 60382",bandit B
797,300,1,1,purchased,post-payment,"62680 Stephanie Neck
New Annshire, NV 94944",bandit B
798,102,4,1,canceled,pre-payment,"85487 William Lights Suite 824
Philiphaven, VI 02739",bandit A
799,548,3,2,purchased,post-payment,"2466 Brown Hollow
Collinsfort, NJ 41004",bandit B
800,1875,3,5,purchased,pre-payment,"2126 Cindy Stravenue Suite 458
Salazarborough, SD 37836",bandit A
801,289,2,3,purchased,post-payment,"PSC 1413, Box 7044
APO AP 24421",bandit B
802,1146,4,2,purchased,pre-payment,"650 Stephens Creek Apt. 484
New Joseph, OK 67569",bandit B
803,1866,4,4,purchased,post-payment,"31280 Bell Knoll
Shaneport, DC 85382",bandit B
804,81,4,5,purchased,post-payment,"0129 Jones Green
Lake Justin, VA 30843",bandit B
805,810,4,5,canceled,pre-payment,"829 Aguirre Course
South Jimmy, KS 38809",bandit A
806,1475,2,1,purchased,pre-payment,"926 Gina Villages
Port Jackie, TN 41907",bandit A
807,1075,3,5,purchased,pre-payment,"21227 Jones Mountains
Katherineville, AL 27646",bandit A
808,569,2,5,purchased,pre-payment,"913 Diaz Forges
South Wendyfurt, VI 78859",bandit A
809,1336,2,5,purchased,post-payment,"95994 Baldwin Harbor
Port Tammychester, CO 66946",bandit B
810,783,2,3,purchased,pre-payment,"USNS Mcdonald
FPO AP 53225",bandit A
811,514,3,4,purchased,post-payment,"490 Diaz Knolls
Josechester, FM 89768",bandit B
812,1900,3,1,returned,pre-payment,"5557 Clark Creek Suite 146
North Mark, OK 78777",bandit A
813,1414,3,3,purchased,pre-payment,"6579 James Stream
New Peterberg, PR 14355",bandit B
814,1898,3,3,purchased,pre-payment,"2214 Alexa Valley
East Jesse, NM 62914",bandit A
815,1906,3,2,purchased,pre-payment,"10191 Hale Views
New Jonathanland, DC 86217",bandit B
816,278,4,4,purchased,pre-payment,"686 Chase Tunnel Suite 146
East Tonya, CO 95864",bandit B
817,643,3,1,returned,pre-payment,"50906 Eric Pines Apt. 460
Matthewsfurt, AS 88071",bandit B
818,1985,3,4,purchased,post-payment,"25730 Molina Grove
Martinezstad, VA 43012",bandit B
819,900,3,4,purchased,pre-payment,"49896 Anne Mountain
North Elizabeth, ME 74464",bandit A
820,655,2,4,purchased,post-payment,"68727 Amber Hollow Apt. 712
Thomasfurt, HI 44197",bandit B
821,566,3,5,purchased,post-payment,"2736 Devon Common Suite 124
Lake Katherinebury, ME 30818",bandit B
822,226,3,2,purchased,post-payment,"24930 Johnson Ridge
Lake Dorothy, NV 16723",bandit B
823,1508,4,3,purchased,post-payment,"9361 Rodriguez Mountains
Karlahaven, NE 57474",bandit B
824,1658,2,5,canceled,post-payment,"044 Suzanne Vista Apt. 140
New Tonya, PW 82193",bandit B
825,1939,1,2,purchased,post-payment,"USS Roberts
FPO AA 45895",bandit B
826,693,1,2,canceled,pre-payment,"916 Joe Fork Apt. 168
Christopherfort, NE 77916",bandit A
827,940,1,4,purchased,post-payment,"563 Clark Shoals Apt. 074
East Karinaberg, WV 51982",bandit B
828,1011,2,4,purchased,pre-payment,"6089 Patricia Pike Apt. 222
North Kimberlyhaven, FL 88855",bandit A
829,1975,2,3,purchased,pre-payment,"25174 James Keys Apt. 837
Reginaldshire, AS 42127",bandit B
830,894,3,4,purchased,pre-payment,"218 Hays Harbors
Lake Kurtton, WY 14097",bandit B
831,1684,3,1,purchased,post-payment,"187 Tyler Corners Suite 766
North Tamara, PW 22718",bandit B
832,469,4,3,purchased,pre-payment,"2407 Maria Extension
Lake Sarahland, OH 98819",bandit A
833,54,3,2,purchased,post-payment,"7248 Thompson Locks Apt. 625
New Shannon, VT 40418",bandit B
834,849,2,2,purchased,pre-payment,"531 Hunt Estate
South Karen, NV 55647",bandit A
835,313,1,3,purchased,post-payment,"8546 Jonathan Dale
New Melindashire, NV 43383",bandit B
836,1554,3,3,purchased,post-payment,"9199 Scott Knolls
Jacksonborough, MO 24373",bandit B
837,1754,2,3,purchased,pre-payment,"70388 Chung Roads Apt. 051
Katherineburgh, CO 35326",bandit A
838,1387,4,3,purchased,post-payment,"95206 Madeline Manors Apt. 257
New Raymond, WY 75060",bandit B
839,1932,4,3,purchased,pre-payment,"1220 Ashley Lake Suite 448
South Susan, AR 25723",bandit B
840,481,1,1,purchased,post-payment,"755 Melanie Parkway
South Christinefurt, KS 55518",bandit B
841,729,1,1,purchased,pre-payment,"773 Regina Glens Suite 420
New Timothy, MT 28056",bandit A
842,835,1,1,purchased,post-payment,"9057 Hester Land Apt. 990
West Morganberg, RI 06013",bandit B
843,568,2,5,purchased,pre-payment,"17432 Danielle Isle
Kevinfort, KY 16703",bandit A
844,364,4,4,purchased,pre-payment,"54235 Lopez Mill Suite 320
Allenberg, LA 44399",bandit A
845,533,2,1,purchased,post-payment,"4750 Austin Village Suite 909
Lake Caitlyn, VA 95367",bandit B
846,1144,1,2,purchased,pre-payment,"231 Brendan Glens Suite 867
Port Samanthamouth, AR 46132",bandit A
847,1410,4,5,purchased,post-payment,"40079 Boyd Mews
Wrighttown, WA 74632",bandit B
848,1873,4,3,purchased,pre-payment,"6122 Williams Circles
Patrickbury, TX 42561",bandit A
849,1406,4,4,canceled,pre-payment,"53902 Benjamin Trail
South Paulaberg, MH 07047",bandit A
850,999,4,5,purchased,pre-payment,"461 Heather Well
East Benjaminhaven, AL 86362",bandit A
851,1300,3,3,purchased,post-payment,"7993 Martin Harbors Apt. 680
Carlsonbury, AS 86162",bandit B
852,1681,2,1,purchased,pre-payment,"088 Walls Park
New Kathleenside, ME 61222",bandit A
853,1298,1,3,purchased,pre-payment,"PSC 8017, Box 8816
APO AA 91980",bandit A
854,1803,2,5,canceled,pre-payment,"153 Roberts Gardens Apt. 859
North Emma, UT 18238",bandit A
855,1026,1,5,purchased,pre-payment,"974 Sarah Cliffs
East Samuelside, HI 91341",bandit B
856,382,2,5,returned,pre-payment,"634 Goodwin Course
Port Maryfurt, CT 31513",bandit B
857,323,3,2,purchased,pre-payment,"07565 Rodriguez Viaduct Apt. 674
South Carly, ND 11179",bandit A
858,731,4,5,purchased,pre-payment,"099 Kaylee Village Apt. 268
Acostatown, KY 37578",bandit A
859,1842,1,4,purchased,post-payment,"847 Adams Islands
Wheelerhaven, TN 93081",bandit B
860,722,1,5,purchased,pre-payment,"392 Gibson Ramp
North Todd, FM 68971",bandit A
861,863,3,2,purchased,post-payment,"03844 Banks Highway
North Heather, PA 53959",bandit B
862,1171,2,1,purchased,pre-payment,"86120 Amanda Prairie
Smithland, ID 35749",bandit A
863,1342,4,2,canceled,pre-payment,"521 Richardson Trail Apt. 036
Jacquelinefurt, MI 86755",bandit A
864,605,4,4,purchased,post-payment,"644 Mary Expressway
Lake Tracey, PR 04495",bandit B
865,1032,3,1,canceled,pre-payment,"12459 Richard Lodge Apt. 098
Dianaton, ME 92202",bandit A
866,1436,3,2,purchased,post-payment,"3552 Blair Lock Apt. 720
Arielfort, MO 93192",bandit B
867,1513,2,3,returned,pre-payment,"1100 Wilson Squares
New Samanthamouth, MI 97179",bandit A
868,331,1,2,purchased,pre-payment,"13886 Jenny Causeway
Julieview, GU 60460",bandit A
869,1,1,5,purchased,pre-payment,"5516 Ward Forge
North Kimberly, ME 11531",bandit A
870,1721,3,2,purchased,post-payment,"51931 Amy Springs
Port Meganton, AL 38541",bandit B
871,441,2,1,canceled,pre-payment,"1283 Hoover Cove Apt. 292
South Angie, UT 86922",bandit B
872,1237,2,3,purchased,post-payment,"755 Harper Oval Apt. 255
Michaelchester, RI 83666",bandit B
873,35,4,2,purchased,post-payment,"199 Turner Plain
East Lisa, AL 25580",bandit B
874,1596,3,4,purchased,pre-payment,"4620 Cohen Springs Suite 425
New Cody, IL 60445",bandit A
875,1326,4,1,purchased,post-payment,"252 Tracie Viaduct Suite 730
Lake Peter, FL 20225",bandit B
876,383,4,5,purchased,post-payment,"13108 Cook Street Suite 732
Lake Christopherberg, HI 28195",bandit B
877,67,3,4,purchased,pre-payment,"PSC 4361, Box 2383
APO AA 17057",bandit A
878,1567,2,4,purchased,pre-payment,"61208 Ramirez Path Apt. 546
Michelleberg, WV 46920",bandit A
879,831,2,2,canceled,pre-payment,"068 Henry Wall
North Andrewtown, DC 62278",bandit A
880,526,4,1,purchased,pre-payment,"5433 Wells Ford Apt. 624
Scottbury, AZ 92101",bandit A
881,1889,4,2,purchased,pre-payment,"943 Johnson Isle
New Josephmouth, AS 60259",bandit B
882,255,4,2,purchased,post-payment,"26904 Bowen Point
New Deborah, NH 97205",bandit B
883,395,4,3,purchased,post-payment,"9038 Spencer Mountain
West Mary, WI 42588",bandit B
884,501,1,5,purchased,pre-payment,"7397 Emily Points Suite 143
Lake Patrick, KS 95842",bandit B
885,1306,1,3,purchased,pre-payment,"0632 Russo Brook
North Mariahaven, GU 45099",bandit B
886,1033,2,4,purchased,post-payment,"696 Ronald Parkway
East Jose, NY 03242",bandit B
887,1675,3,3,purchased,pre-payment,"599 Mcdaniel Skyway Apt. 573
East Angelaberg, MS 08784",bandit A
888,38,3,3,purchased,pre-payment,"5210 Ashlee Corners
Bakertown, MT 09688",bandit A
889,790,1,3,canceled,post-payment,"1387 Robert Prairie Suite 897
Dickersonbury, MO 76985",bandit B
890,1235,2,5,canceled,post-payment,"2278 Patrick Isle
Cynthialand, NJ 75962",bandit B
891,1799,1,5,purchased,pre-payment,"17707 Harris Brook
New Maureen, FL 14339",bandit B
892,898,1,3,purchased,post-payment,"PSC 2887, Box 2486
APO AE 05987",bandit B
893,704,3,2,purchased,post-payment,"9039 Kim Turnpike Apt. 090
East Amber, OH 67786",bandit B
894,81,4,3,purchased,pre-payment,"834 Meza Port Apt. 050
Amandaview, TN 84764",bandit A
895,468,2,1,purchased,post-payment,"88885 Linda Branch Suite 633
Adamburgh, PW 32099",bandit B
896,857,2,4,purchased,pre-payment,"897 English Island Suite 309
Jasonborough, NE 34219",bandit A
897,736,3,4,purchased,pre-payment,"992 Cameron Stream
West Ian, PR 95423",bandit A
898,1242,4,4,canceled,post-payment,"66830 Christina Point
North Andrea, TN 52482",bandit B
899,1386,4,1,purchased,post-payment,"78493 Charles Mountain Apt. 995
Anthonymouth, CA 38095",bandit B
900,1731,1,2,purchased,pre-payment,"75152 Johnson Union
Justinchester, MP 91543",bandit A
901,1356,4,1,purchased,pre-payment,"Unit 8644 Box 3468
DPO AA 43044",bandit A
902,818,2,4,purchased,post-payment,"006 James Turnpike Suite 072
Thomastown, KS 82757",bandit B
903,1704,4,1,returned,post-payment,"1379 Kelly Camp
Port Leahfort, MS 54996",bandit B
904,1146,3,5,returned,pre-payment,"50527 Amber Avenue Apt. 809
Andersonville, DC 32103",bandit A
905,1662,1,1,canceled,pre-payment,"08748 Joel Cape
Port Danielborough, PR 21580",bandit A
906,832,4,4,purchased,post-payment,"5978 Tristan Canyon Apt. 136
East Paulshire, SD 86901",bandit B
907,536,2,1,purchased,post-payment,"170 David Track Suite 480
South Katherinehaven, TX 30076",bandit B
908,1978,3,4,purchased,pre-payment,"466 Taylor Dam
East Stephaniestad, TN 02317",bandit A
909,622,4,5,returned,pre-payment,"828 Anderson Spring
Kimberlyport, VT 29277",bandit A
910,593,3,3,purchased,pre-payment,"41554 Sharon Circle
Roseburgh, NJ 99718",bandit A
911,1582,2,1,purchased,pre-payment,"0266 Williams Plain
Longland, PW 48251",bandit A
912,1846,1,3,returned,pre-payment,"4550 Kathryn Way Apt. 791
New Ginahaven, CT 61568",bandit A
913,77,2,1,purchased,post-payment,"4480 Jeremy Lake
Daleshire, MO 73467",bandit B
914,73,1,5,canceled,post-payment,"09980 Nicholas Port
Ronaldbury, AL 60325",bandit B
915,379,1,5,canceled,post-payment,"2771 Kimberly Highway
Port David, NY 07667",bandit B
916,831,1,2,purchased,post-payment,"7269 Brandi Dale Apt. 897
Jeromeport, VT 86926",bandit B
917,1227,3,5,canceled,post-payment,"68334 Michael Locks Suite 828
Port Jonathan, NC 68839",bandit B
918,823,4,5,returned,post-payment,"7152 Melissa Canyon
Jasonmouth, MI 74963",bandit B
919,660,2,1,purchased,pre-payment,"381 Clay Fork Suite 162
North Sarahside, IN 11282",bandit A
920,1127,1,3,purchased,post-payment,"581 Kevin Mount Suite 354
Guzmanshire, AL 72703",bandit B
921,924,4,1,purchased,pre-payment,"03473 Webster Hills Apt. 676
Emilymouth, KS 78501",bandit A
922,1874,2,4,purchased,pre-payment,"40998 Douglas Island
North Jessicaport, SC 34296",bandit A
923,1912,4,2,returned,post-payment,"9821 Christina Route
East Charlesview, PA 12537",bandit B
924,412,2,2,purchased,pre-payment,"8005 Gregory Lake
Jacquelineside, NH 89344",bandit A
925,1863,1,2,returned,post-payment,"5747 Hannah Motorway
Perezborough, AK 65209",bandit B
926,1007,4,3,purchased,pre-payment,"1877 Brown Haven Apt. 757
East Jessicaton, AL 76626",bandit A
927,1246,4,5,purchased,post-payment,"154 Greer Square
Gainesfurt, ND 21323",bandit B
928,559,4,3,purchased,pre-payment,"34596 Mary Prairie
Lake Alexanderview, WY 64070",bandit A
929,1570,1,5,purchased,pre-payment,"035 Kevin Valley
East Timothy, ID 29625",bandit B
930,182,2,1,canceled,pre-payment,"613 Bruce Wall Apt. 316
Hoffmanburgh, AZ 18117",bandit A
931,935,4,3,purchased,post-payment,"842 Michael Spurs Apt. 193
Houseton, TN 77744",bandit B
932,61,4,2,purchased,pre-payment,"34552 Anderson Haven
Elizabethberg, FL 18259",bandit B
933,1655,1,3,canceled,pre-payment,"41828 Raymond Landing
Deborahshire, OH 14837",bandit A
934,44,3,3,canceled,post-payment,"016 Taylor Causeway Apt. 956
North Elijahstad, WI 99083",bandit B
935,118,4,2,canceled,post-payment,"602 Morgan Square
Barnesburgh, DE 35306",bandit B
936,1182,2,2,canceled,post-payment,"91910 Phillips Wall Suite 082
Elizabethland, WA 92360",bandit B
937,1096,2,1,returned,post-payment,"035 Scott Ford
Anthonyport, MT 97917",bandit B
938,894,1,1,returned,post-payment,"3461 Devin Crescent
Joshuashire, CA 84966",bandit B
939,656,1,1,returned,pre-payment,"01763 Jasmine Path
South Ashleyton, KS 65095",bandit B
940,1695,4,4,purchased,pre-payment,"USS Gutierrez
FPO AE 27766",bandit A
941,842,2,1,purchased,pre-payment,"26932 Kyle Mall
Lisaton, TX 72241",bandit B
942,1791,4,5,purchased,post-payment,"21250 Weber Port Apt. 759
Matthewmouth, CT 65983",bandit B
943,1451,3,3,purchased,pre-payment,"1030 John Shoal
Walkerbury, NJ 45041",bandit A
944,1119,2,1,purchased,post-payment,"154 Katherine Vista
West Patriciatown, KS 19395",bandit B
945,1835,1,5,purchased,post-payment,"927 Craig Lodge
Olsonstad, NC 63921",bandit B
946,1389,4,4,purchased,post-payment,"2723 Michael Circle
Lake Kyle, OK 52969",bandit B
947,731,2,1,canceled,pre-payment,"0259 Andrea Motorway Apt. 989
New Jennifer, PA 69081",bandit B
948,243,4,5,canceled,pre-payment,"714 Sexton Squares Apt. 540
Port Josephbury, RI 19388",bandit B
949,1264,4,1,canceled,pre-payment,"1427 Henson Fall
Port Tonymouth, ND 52148",bandit A
950,1672,2,3,purchased,post-payment,"84747 Lester Centers Suite 079
West Josephview, VA 96746",bandit B
951,317,4,1,purchased,pre-payment,"07345 Julie Villages Apt. 888
Freybury, IL 80967",bandit A
952,622,4,4,purchased,pre-payment,"20574 Wood Village
Mikeburgh, DC 36759",bandit B
953,1192,4,5,purchased,post-payment,"459 Emily Creek Apt. 805
North Hannahmouth, VA 65174",bandit B
954,657,3,4,purchased,pre-payment,"27832 Lindsay Fort Suite 626
Nelsonview, KY 92189",bandit A
955,945,4,2,returned,pre-payment,"6257 Thomas Estates Apt. 049
Salinasville, GU 32460",bandit B
956,581,2,1,purchased,post-payment,"31572 Stephen Throughway
Hartchester, NE 64414",bandit B
957,281,3,4,purchased,pre-payment,"45301 Griffin Estates
South Maryberg, IN 81746",bandit B
958,296,2,5,purchased,post-payment,"1928 Jonathan Brooks Apt. 185
South Lisachester, ND 84663",bandit B
959,234,3,2,purchased,post-payment,"3009 Davis Keys
Johnsonfurt, PA 57170",bandit B
960,54,4,1,purchased,post-payment,"8478 Thompson Drives
Alvarezmouth, NC 03587",bandit B
961,1617,2,1,purchased,post-payment,"48773 Smith Center
New Donald, AS 02662",bandit B
962,1280,2,5,purchased,pre-payment,"131 Jessica Unions
Port Adriana, MH 22473",bandit A
963,1338,3,5,returned,post-payment,"94662 Amanda Key Apt. 686
Lake Dawnton, GU 56191",bandit B
964,995,1,2,canceled,pre-payment,"6154 Samantha Isle Apt. 308
Marymouth, NJ 83061",bandit B
965,892,3,1,purchased,post-payment,"29438 Fisher Centers Apt. 355
New Amyside, MT 17270",bandit B
966,1287,3,2,purchased,pre-payment,"403 Barbara Path
West Rebecca, FL 05125",bandit A
967,1376,2,1,returned,pre-payment,"7429 Friedman Villages Apt. 582
Lake Brooke, MD 21918",bandit A
968,1241,3,2,purchased,pre-payment,"4020 David Land
Jacobside, MS 21875",bandit B
969,1264,4,2,purchased,post-payment,"4305 Ashley Station Apt. 310
Tracyborough, MS 46948",bandit B
970,275,3,5,returned,pre-payment,"1470 Sheila Manors
South Davidfurt, KY 62956",bandit A
971,167,3,3,purchased,pre-payment,"027 Cantu Inlet Apt. 579
Morganbury, DE 28336",bandit B
972,609,1,3,canceled,post-payment,"USNS Reyes
FPO AE 34564",bandit B
973,498,2,1,purchased,pre-payment,"875 Edwards Unions Suite 648
Lake Kaitlyn, VA 78434",bandit B
974,889,2,4,purchased,pre-payment,"37697 Dustin Square Apt. 145
Matthewmouth, HI 36519",bandit A
975,760,4,2,purchased,post-payment,"5214 Blanchard Plains Apt. 649
New Crystalstad, AR 69171",bandit B
976,70,4,2,purchased,pre-payment,"Unit 5234 Box 2606
DPO AA 18917",bandit A
977,732,3,3,returned,pre-payment,"389 Andrew Roads Apt. 633
Port Julia, MP 74327",bandit B
978,289,3,2,purchased,pre-payment,"468 Gregory Manors Apt. 325
New Barbara, FM 50590",bandit A
979,1618,1,4,purchased,pre-payment,"28892 Andrea Hills Apt. 480
North Kennethport, NJ 60725",bandit A
980,270,3,3,purchased,pre-payment,"67747 Barry Parks Suite 570
Mirandaville, NC 74712",bandit A
981,909,4,3,returned,pre-payment,"Unit 3612 Box 8456
DPO AA 09015",bandit B
982,1826,1,1,purchased,pre-payment,"2749 Lewis Garden
West Rebecca, WI 12347",bandit A
983,1936,4,3,canceled,post-payment,"942 Davis Springs
Jonathanburgh, IL 30715",bandit B
984,1882,4,5,purchased,pre-payment,"892 Sarah Prairie Suite 575
Bendermouth, UT 08700",bandit B
985,1011,4,2,canceled,pre-payment,"27034 Rodriguez Shoal Suite 833
Port Jeffrey, GA 88097",bandit A
986,1804,2,3,purchased,pre-payment,"677 Spencer Ford Suite 221
South Davidfurt, TX 37547",bandit B
987,946,4,1,purchased,post-payment,"39912 Mccoy Land
Gonzalezmouth, DC 54975",bandit B
988,1053,1,2,canceled,post-payment,"657 Carter Freeway
Port Lauriemouth, FM 97164",bandit B
989,368,1,3,purchased,post-payment,"393 Mcfarland Manor
North Bradley, UT 67577",bandit B
990,1686,3,4,purchased,post-payment,"2708 Cardenas Ford Suite 746
Staceyside, PA 09518",bandit B
991,1038,2,4,purchased,pre-payment,"731 Pamela Hollow Apt. 597
South Jennifer, IL 31590",bandit A
992,1132,1,5,purchased,pre-payment,"434 Stewart Locks Apt. 004
New Kristinamouth, IN 79928",bandit A
993,1566,2,5,purchased,pre-payment,"USNS Davis
FPO AE 91084",bandit B
994,1853,2,3,purchased,post-payment,"881 Mark Lodge Suite 623
Monicamouth, IL 55625",bandit B
995,84,4,3,purchased,pre-payment,"61517 Danielle Islands Apt. 837
Jenkinsmouth, VA 79111",bandit A
996,459,2,4,canceled,pre-payment,"9027 Anna Hills
Flemingberg, ID 07883",bandit A
997,681,1,1,canceled,post-payment,"USCGC Taylor
FPO AA 39665",bandit B
998,324,2,2,canceled,pre-payment,"PSC 4477, Box 4833
APO AE 86089",bandit A
999,1863,4,1,purchased,pre-payment,"25826 Roberts Harbors
Darleneshire, OK 71927",bandit A
1000,48,1,5,purchased,pre-payment,"61090 Eugene Lake
Turnerstad, VA 16812",bandit A
1001,1735,4,1,purchased,pre-payment,"32065 Horn Burgs Apt. 043
Port Amandaburgh, NE 73374",bandit A
1002,755,1,5,canceled,post-payment,"19344 Thomas Glen Apt. 199
Waltersborough, ME 31734",bandit B
1003,1202,3,3,purchased,post-payment,"USCGC Morrow
FPO AP 23773",bandit B
1004,1163,4,1,canceled,pre-payment,"948 Alexis Plaza Apt. 319
South Sandra, AK 14185",bandit B
1005,391,4,5,canceled,post-payment,"5660 Beth Terrace Suite 900
Georgehaven, NC 85297",bandit B
1006,125,1,5,purchased,post-payment,"521 Sweeney Unions
Derekport, PR 12995",bandit B
1007,1859,3,3,returned,pre-payment,"USNV Carpenter
FPO AP 88805",bandit B
1008,193,3,4,purchased,pre-payment,"366 Le Hills
Becktown, MA 01307",bandit A
1009,284,1,1,purchased,post-payment,"36667 Dunlap Ford Apt. 342
Princefurt, IA 76038",bandit B
1010,585,3,1,purchased,pre-payment,"479 Carmen Well Suite 968
Debrachester, DE 67874",bandit A
1011,1021,4,2,purchased,pre-payment,"116 Schaefer Lodge
Lake Williamfort, WV 98142",bandit A
1012,306,4,3,returned,pre-payment,"541 Chase Plaza
Callahanmouth, VT 54209",bandit A
1013,983,2,2,purchased,post-payment,"94897 Lopez Inlet Apt. 439
Odomstad, OR 49840",bandit B
1014,1398,4,3,purchased,post-payment,"79302 Ayala Knolls
Butlerview, MI 95542",bandit B
1015,1098,4,4,purchased,post-payment,"10349 Justin Curve
Henrystad, SC 49442",bandit B
1016,319,1,2,purchased,pre-payment,"66543 Adam Port
New Alexander, UT 66340",bandit B
